phi,abs_phi_eps,best_r
0.03618732382982576,0.026187323829825755,0.966090375142718
-0.020832594545564354,0.010832594545564353,0.9658982475855327
0.10646941006167604,0.09646941006167604,1.36704566703534
0.04969450395759123,0.03969450395759123,1.1911922742134378
0.037231675035190426,0.027231675035190424,0.026389667504737944
0.09238030707556394,0.08238030707556394,0.16610463719395446
-0.12396310003077565,0.11396310003077566,1.0983919674542377
0.12848813786400654,0.11848813786400654,1.5791570807412378
-0.03395486634884881,0.02395486634884881,0.02523594754346156
0.08787979773588667,0.07787979773588667,1.3209510729112075
-0.06965518568369788,0.05965518568369788,0.4038030516272879
-0.036853033243934075,0.026853033243934073,0.23291818107024173
0.0028205258236284614,0.007179474176371539,0.0035067383871803083
-0.008661161285172692,0.0013388387148273086,0.0006055023141684125
-0.08088313258079377,0.07088313258079378,0.459316247660925
-0.009491701276399422,0.0005082987236005778,3.227422496012659e-05
-0.0589056922512996,0.0489056922512996,1.0704118291762614
0.008171873314614442,0.0018281266853855584,0.01099238570170924
0.011060336951130623,0.0010603369511306224,0.0002153824836002212
-0.07483799896562959,0.0648379989656296,0.5014976398620808
-0.03364458464775438,0.02364458464775438,0.2610100580409953
0.09822926278221356,0.08822926278221356,0.24902763719860907
-0.022443463475553482,0.012443463475553482,0.21710721194190602
0.039190988673665994,0.029190988673665992,0.06606639553784854
-0.004048580336740937,0.0059514196632590635,0.7110409974858282
-0.059031772316577524,0.04903177231657752,0.7416601268271623
-0.023109182078840718,0.013109182078840717,0.7044118017424817
-0.05170405272216316,0.04170405272216316,0.3154385588500447
-0.11375196088290163,0.10375196088290163,1.627366213316106
-0.07266297627523044,0.06266297627523044,1.1270400816385753
0.00901543319557857,0.0009845668044214297,0.00015709212675756344
-0.009883531358609254,0.00011646864139074585,4.019770414359907e-07
0.04188708786379225,0.03188708786379225,1.4981679102715304
-0.029705499232225485,0.019705499232225483,0.028290681371756957
0.03234478031719512,0.02234478031719512,0.03412359530169787
0.051917609205310966,0.041917609205310964,0.289740904261548
-0.09827006040828834,0.08827006040828834,0.7752167826565827
-0.031590692788936614,0.021590692788936612,1.8034681781066895
0.021514475984301895,0.011514475984301895,0.6582038405949081
0.12165127493129607,0.11165127493129608,0.8007418948110029
-0.005320546390851,0.004679453609149,0.018316300447554355
0.08765265395546207,0.07765265395546207,2.0019949183860017
0.061876653080650545,0.051876653080650544,0.6485588326558913
0.06898488836559857,0.05898488836559857,1.3319028821973198
0.024516139285371663,0.014516139285371663,1.1725501854251612
0.015863794803047004,0.005863794803047004,1.2318121920059353
-0.19103333352014823,0.18103333352014822,0.8602633340352606
0.023511605952183712,0.013511605952183712,1.3660273517466914
0.06691222557262216,0.05691222557262216,0.09820747191233169
0.042514123588841435,0.03251412358884143,1.4587399537288246
-0.07362983059802475,0.06362983059802475,0.3311791945487984
0.0325083129793336,0.022508312979333596,1.0553452890432273
0.003516920571658144,0.006483079428341856,0.4626366809814948
-0.09040674182470443,0.08040674182470443,1.1440692075971017
0.051578673719380685,0.041578673719380684,1.479386752113751
0.03524268938117092,0.02524268938117092,1.7061790290651089
-0.07245033492490321,0.06245033492490321,0.6645816469089021
0.008150661638123224,0.0018493383618767758,0.14971185880346752
-0.09012392614503906,0.08012392614503906,0.6793472713162386
0.010868982690370177,0.0008689826903701767,0.00014266554683545438
0.12475589291340516,0.11475589291340517,0.9399405890310457
-0.0017654737423738465,0.008234526257626154,0.027468918376851094
0.14429361168149235,0.13429361168149234,2.048879985550573
0.022987654584064265,0.012987654584064265,0.014166797220251166
-0.0038747385360420883,0.006125261463957912,0.0021673362489546895
-0.025571952747618587,0.015571952747618587,1.0478768688344473
0.12701058951723937,0.11701058951723937,1.857668019711979
